"bookId","title","series","author","rating","description","language","isbn","genres","characters","bookFormat","edition","pages","publisher","publishDate","firstPublishDate","awards","numRatings","ratingsByStars","likedPercent","setting","coverImg","bbeScore","bbeVotes","price"
"7144.Crime_and_Punishment","Crime and Punishment","","Fyodor Dostoyevsky, David McDuff (Translator)","4.22","Raskolnikov, a destitute and desperate former student, wanders through the slums of St Petersburg and commits a random murder without remorse or regret. He imagines himself to be a great man, a Napoleon: acting for a higher purpose beyond conventional moral law. But as he embarks on a dangerous game of cat and mouse with a suspicious police investigator, Raskolnikov is pursued by the growing voice of his conscience and finds the noose of his own guilt tightening around his neck. Only Sonya, a downtrodden prostitute, can offer the chance of redemption.","English","9780143058144","['Classics', 'Fiction', 'Russia', 'Literature', 'Russian Literature', 'Novels', 'Philosophy', 'Crime', '19th Century', 'School']","['Rodion Romanovich Raskolnikov', 'Porfiry Petrovich', 'Sofia Semyonovna Marmeladova', 'Avdotya Romanovna Raskolnikova', 'Arkady Ivanovich Svidrigailov', 'Dmitri Prokofich Razumikhin', 'Katerina Ivanovna Marmeladova', 'Pyotr Petrovich Luzhin', 'Pulcheria Alexandrovna Raskolnikov', 'Semyon Zakharovich Marmeladov', 'Andrei Semyonovich Lebezyatnikov', 'Alyona Ivanovna', 'Lizaveta Ivanovna', 'Zossimov', 'Nastasya Petrovna (“Nastenka,” “Nastasyushka”)', 'Ilya Petrovich (“Gunpowder”)', 'Alexander Grigorievich Zamyotov', 'Nikolai Dementiev (“Mikolka”)', 'Polina Mikhailovna Marmeladov (“Polya,” “Polenka,” “Polechka”)']","Paperback","Penguin Classics","671","Penguin","12/31/02","10/28/66","[]","626897","['315090', '188181', '84074', '26493', '13059']","94","['Russian Empire', 'Saint Petersburg, Russian Empire', 'Siberia (Russian Federation)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382846449l/7144.jpg","759066","7937",18.85
"22628.The_Perks_of_Being_a_Wallflower","The Perks of Being a Wallflower","","Stephen Chbosky","4.20","standing on the fringes of life...offers a unique perspective. But there comes a time to seewhat it looks like from the dance floor.This haunting novel about the dilemma of passivity vs. passion marks the stunning debut of a provocative new voice in contemporary fiction: The Perks of Being A WALLFLOWERThis is the story of what it's like to grow up in high school. More intimate than a diary, Charlie's letters are singular and unique, hilarious and devastating. We may not know where he lives. We may not know to whom he is writing. All we know is the world he shares. Caught between trying to live his life and trying to run from it puts him on a strange course through uncharted territory. The world of first dates and mixed tapes, family dramas and new friends. The world of sex, drugs, and The Rocky Horror Picture Show, when all one requires is that the perfect song on that perfect drive to feel infinite.Through Charlie, Stephen Chbosky has created a deeply affecting coming-of-age story, a powerful novel that will spirit you back to those wild and poignant roller coaster days known as growing up.(back cover)","English","9999999999999","['Young Adult', 'Fiction', 'Contemporary', 'Coming Of Age', 'Romance', 'Realistic Fiction', 'LGBT', 'Classics', 'Mental Health', 'Teen']","['Bill', 'Patrick Grogan', 'Charlie Scorsoni (A is for Alibi)', 'Sam Turner', 'Michael Dobson', 'Mary-Elizabeth', 'Candace Grogan']","Paperback","1st MTV/Pocket Books trade paperback edition (US/CAN)","213","MTV Books/Pocket Books","02/28/99","","[]","1250155","['599617', '392068', '188162', '50631', '19677']","94","['Pittsburgh, Pennsylvania (United States)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520093244l/22628.jpg","758416","7979",""
"4671.The_Great_Gatsby","The Great Gatsby","","F. Scott Fitzgerald, Francis Scott Fitzgerald","3.92","Alternate Cover Edition ISBN: 0743273567 (ISBN13: 9780743273565)The Great Gatsby, F. Scott Fitzgerald's third book, stands as the supreme achievement of his career. This exemplary novel of the Jazz Age has been acclaimed by generations of readers. The story is of the fabulously wealthy Jay Gatsby and his new love for the beautiful Daisy Buchanan, of lavish parties on Long Island at a time when The New York Times noted ""gin was the national drink and sex the national obsession,"" it is an exquisitely crafted tale of America in the 1920s.The Great Gatsby is one of the great classics of twentieth-century literature.(back cover)","English","9999999999999","['Classics', 'Fiction', 'School', 'Literature', 'Historical Fiction', 'Romance', 'Novels', 'Read For School', 'High School', 'American']","['Nick Carraway', 'Jay Gatsby', 'Daisy Buchanan', 'Tom Buchanan', 'Jordan Baker', 'Myrtle Wilson', 'Meyer Wolfsheim', 'George Wilson']","Paperback","US / CAN","200","Scribner","09/28/04","04/10/25","['Grammy Award Nominee for Best Spoken Word Album (2003)']","3775504","['1345866', '1266424', '798955', '252115', '112144']","90","['New York City, New York (United States)', 'New York State (United States)', 'Long Island, New York (United States)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490528560l/4671._SY475_.jpg","755074","8142",""
"256683.City_of_Bones","City of Bones","The Mortal Instruments #1","Cassandra Clare (Goodreads Author)","4.10","When fifteen-year-old Clary Fray heads out to the Pandemonium Club in New York City, she hardly expects to witness a murder― much less a murder committed by three teenagers covered with strange tattoos and brandishing bizarre weapons. Then the body disappears into thin air. It's hard to call the police when the murderers are invisible to everyone else and when there is nothing―not even a smear of blood―to show that a boy has died. Or was he a boy?This is Clary's first meeting with the Shadowhunters, warriors dedicated to ridding the earth of demons. It's also her first encounter with Jace, a Shadowhunter who looks a little like an angel and acts a lot like a jerk. Within twenty-four hours Clary is pulled into Jace's world with a vengeance when her mother disappears and Clary herself is attacked by a demon. But why would demons be interested in ordinary mundanes like Clary and her mother? And how did Clary suddenly get the Sight? The Shadowhunters would like to know...","English","9781416914280","['Fantasy', 'Young Adult', 'Paranormal', 'Romance', 'Urban Fantasy', 'Fiction', 'Vampires', 'Supernatural', 'Angels', 'Magic']","['Alexander ""Alec"" Lightwood', 'Jonathan ""Jace"" Wayland', 'Valentine Morgenstern', 'Isabelle ""Izzy"" Sophia Lightwood', 'Magnus Bane', 'Jocelyn Fray', 'Luke Garroway', 'Clarissa ""Clary"" Fray', 'Simon Lewis']","Hardcover","","485","Margaret K. McElderry Books","03/27/07","","['Locus Award Nominee for Best First Novel (2008)', 'Georgia Peach Book Award Nominee for Honor book (2009)', 'South Carolina Book Award Nominee for Young Adult Book Award (2010)', ""Pacific Northwest Library Association Young Reader's Choice Award (2010)"", 'Lincoln Award (2010)']","1617465","['745774', '465337', '271968', '87611', '46775']","92","['New York City, New York (United States)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432730315l/256683._SY475_.jpg","721821","7601",6.29
"375802.Ender_s_Game","Ender's Game","Ender's Saga #1","Orson Scott Card, Stefan Rudnicki (Narrator), Harlan Ellison (Narrator)","4.30","Andrew ""Ender"" Wiggin thinks he is playing computer simulated war games; he is, in fact, engaged in something far more desperate. The result of genetic experimentation, Ender may be the military genius Earth desperately needs in a war against an alien enemy seeking to destroy all human life. The only way to find out is to throw Ender into ever harsher training, to chip away and find the diamond inside, or destroy him utterly. Ender Wiggin is six years old when it begins. He will grow up fast.But Ender is not the only result of the experiment. The war with the Buggers has been raging for a hundred years, and the quest for the perfect general has been underway almost as long. Ender's two older siblings, Peter and Valentine, are every bit as unusual as he is, but in very different ways. While Peter was too uncontrollably violent, Valentine very nearly lacks the capability for violence altogether. Neither was found suitable for the military's purpose. But they are driven by their jealousy of Ender, and by their inbred drive for power. Peter seeks to control the political process, to become a ruler. Valentine's abilities turn more toward the subtle control of the beliefs of commoner and elite alike, through powerfully convincing essays. Hiding their youth and identities behind the anonymity of the computer networks, these two begin working together to shape the destiny of Earth-an Earth that has no future at all if their brother Ender fails.Source: hatrack.com","English","9780812550702","['Science Fiction', 'Fiction', 'Young Adult', 'Fantasy', 'Classics', 'Science Fiction Fantasy', 'Dystopia', 'War', 'Audiobook', 'Adventure']","['Dink', 'Bernard', 'Valentine Wiggin', 'Peter Wiggin', 'Mazer Rackham', 'Alai', 'Hyrum Graff', 'Andrew Wiggin', 'Petra Arkanian', '""Bean""', 'Major Anderson', 'Bonzo', 'Major Imbu']","Audiobook","Unabridged","324","Macmillan Audio","09/30/04","10/28/85","['Hugo Award for Best Novel (1986)', 'Nebula Award for Best Novel (1985)', 'Nébula (1985)', 'Margaret A. Edwards Award (2008)']","1131303","['603209', '339819', '132305', '35667', '20303']","95","[]","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408303130l/375802.jpg","720651","7515",4.6
"4667024-the-help","The Help","","Kathryn Stockett (Goodreads Author)","4.47","Librarian's note: An alternate cover edition can be found hereThree ordinary women are about to take one extraordinary step.Twenty-two-year-old Skeeter has just returned home after graduating from Ole Miss. She may have a degree, but it is 1962, Mississippi, and her mother will not be happy till Skeeter has a ring on her finger. Skeeter would normally find solace with her beloved maid Constantine, the woman who raised her, but Constantine has disappeared and no one will tell Skeeter where she has gone.Aibileen is a black maid, a wise, regal woman raising her seventeenth white child. Something has shifted inside her after the loss of her own son, who died while his bosses looked the other way. She is devoted to the little girl she looks after, though she knows both their hearts may be broken.Minny, Aibileen's best friend, is short, fat, and perhaps the sassiest woman in Mississippi. She can cook like nobody's business, but she can't mind her tongue, so she's lost yet another job. Minny finally finds a position working for someone too new to town to know her reputation. But her new boss has secrets of her own.Seemingly as different from one another as can be, these women will nonetheless come together for a clandestine project that will put them all at risk. And why? Because they are suffocating within the lines that define their town and their times. And sometimes lines are made to be crossed.In pitch-perfect voices, Kathryn Stockett creates three extraordinary women whose determination to start a movement of their own forever changes a town, and the way women, mothers, daughters, caregivers, friends, view one another. A deeply moving novel filled with poignancy, humor, and hope, The Help is a timeless and universal story about the lines we abide by, and the ones we don't. (jacket flap)","English","9999999999999","['Fiction', 'Historical Fiction', 'Historical', 'Adult', 'Adult Fiction', 'Contemporary', 'Audiobook', 'Classics', 'Chick Lit', 'Book Club']","['Constantine Bates', 'Eugenia “Skeeter” Phelan', 'Aibileen Clark', 'Minny Jackson', 'Hilly Holbrook', 'Elizabeth Leefolt', 'Celia Foote', 'Stuart Whitworth', 'Mae Mobley Leefolt', 'Leroy Jackson', 'Elaine Stein', 'Yule May Crookle', 'Johnny Foote', 'William Holbrook', 'Senator “Stoolie” Whitworth', 'Pascagoula', 'Treelore Clark']","Hardcover","","451","Amy Einhorn Books/G.P. Putnam's Sons","02/10/09","","['Orange Prize Nominee for Fiction Longlist (2010)', 'Audie Award for Fiction (2010)', 'Exclusive Books Boeke Prize (2009)', 'SIBA Book Award for Fiction (2010)', 'Indies Choice Book Award for Adult Debut (2010)', 'Puddly Award for Fiction (2011)', 'Lincoln Award Nominee (2013)', 'Grand Prix des lectrices de Elle for roman (2011)', 'Goodreads Choice Award for Fiction (2009) and Nominee for Best of the Best  (2018)', 'Townsend Prize for Fiction (2010)']","2164011","['1300564', '636115', '176679', '34643', '16010']","98","['Jackson, Mississippi (United States)', 'Jackson, Mississippi (United States)', 'Mississippi (United States)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572940430l/4667024._SY475_.jpg","718236","7693",""
"8127.Anne_of_Green_Gables","Anne of Green Gables","Anne of Green Gables #1","L.M. Montgomery","4.26","As soon as Anne Shirley arrives at the snug white farmhouse called Green Gables, she is sure she wants to stay forever . . . but will the Cuthberts send her back to to the orphanage? Anne knows she's not what they expected—a skinny girl with fiery red hair and a temper to match. If only she can convince them to let her stay, she'll try very hard not to keep rushing headlong into scrapes and blurting out the first thing that comes to her mind. Anne is not like anyone else, the Cuthberts agree; she is special—a girl with an enormous imagination. This orphan girl dreams of the day when she can call herself Anne of Green Gables.","English","9780451528827","['Classics', 'Fiction', 'Young Adult', 'Childrens', 'Historical Fiction', 'Middle Grade', 'Historical', 'Audiobook', 'Canada', 'Coming Of Age']","['Marilla Cuthbert', 'Matthew Cuthbert', 'Diana Barry', 'Gilbert Blythe', 'Rachel Lynde', 'Anne Shirley', 'Jane Andrews', 'Ruby Gillis', 'Josie Pye', 'Prissy Andrews', 'Mr. Phillips', 'Mrs. Allan']","Paperback","","320","Signet Book","05/06/03","10/28/08","[]","727685","['379818', '208919', '100304', '25501', '13143']","95","['Avonlea, Prince Edward Island (Canada)', 'Prince Edward Island (Canada)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390789015l/8127.jpg","695453","7340",6.07
"3.Harry_Potter_and_the_Sorcerer_s_Stone","Harry Potter and the Sorcerer's Stone","Harry Potter #1","J.K. Rowling, Mary GrandPré (Illustrator)","4.47","Harry Potter's life is miserable. His parents are dead and he's stuck with his heartless relatives, who force him to live in a tiny closet under the stairs. But his fortune changes when he receives a letter that tells him the truth about himself: he's a wizard. A mysterious visitor rescues him from his relatives and takes him to his new home, Hogwarts School of Witchcraft and Wizardry.After a lifetime of bottling up his magical powers, Harry finally feels like a normal kid. But even within the Wizarding community, he is special. He is the boy who lived: the only person to have ever survived a killing curse inflicted by the evil Lord Voldemort, who launched a brutal takeover of the Wizarding world, only to vanish after failing to kill Harry.Though Harry's first year at Hogwarts is the best of his life, not everything is perfect. There is a dangerous secret object hidden within the castle walls, and Harry believes it's his responsibility to prevent it from falling into evil hands. But doing so will bring him into contact with forces more terrifying than he ever could have imagined.Full of sympathetic characters, wildly imaginative situations, and countless exciting details, the first installment in the series assembles an unforgettable magical world and sets the stage for many high-stakes adventures to come.","English","9999999999999","['Fantasy', 'Fiction', 'Young Adult', 'Magic', 'Childrens', 'Middle Grade', 'Adventure', 'Classics', 'Audiobook', 'Science Fiction Fantasy']","['Draco Malfoy', 'Ron Weasley', 'Petunia Dursley', 'Vernon Dursley', 'Dudley Dursley', 'Severus Snape', 'Quirinus Quirrell', 'Rubeus Hagrid', 'Lord Voldemort', 'Minerva McGonagall', 'Neville Longbottom', 'Fred Weasley', 'George Weasley', 'Percy Weasley', 'Filius Flitwick', 'Pomona Sprout', 'Molly Weasley', 'Poppy Pomfrey', 'Oliver Wood', 'Parvati Patil', 'Dean Thomas', 'James Potter', 'Lily Potter', 'Seamus Finnigan', 'Garrick Ollivander', 'Rolanda Hooch', 'Katie Bell', 'Albus Dumbledore', 'Dedalus Diggle', 'Harry Potter', 'Hermione Granger', 'Lavender Brown']","Hardcover","Library Edition","309","Scholastic Inc","11/01/03","06/26/97","[""Mythopoeic Fantasy Award for Children's Literature (2008)"", ""British Book Award for Children's Book of the Year (1998)"", 'Prijs van de Nederlandse Kinderjury for 6-9 jaar en 10-12 jaar (2002)', 'American Booksellers Book Of The Year  Award for Children (1999)', 'Audie Award (2000)', ""West Australian Young Readers' Book Award (WAYRBA) for Younger Readers (2000)"", 'South Carolina Book Award for Junior Book Award (2001)', 'Grand Canyon Reader Award for Teen Book (2000)', 'Charlotte Award (2000)', 'Nene Award (2000)', ""Massachusetts Children's Book Award (2000)"", 'Colorado Blue Spruce Young Adult Book Award (2001)', 'Blue Hen Book Award for Chapter Book (2001)', ""Nevada Young Readers' Award for Young Reader Category (2000)"", 'Golden Archer Award for Middle/Junior High (2000)', 'Indian Paintbrush Book Award (2000)', 'Hotze de Roosprijs (2002)', 'Nestlé Smarties Book Prize for 9–11 years (1997)', 'Eliot Rosewater Indiana High School Book Award (2001)', 'Kinderboekwinkelprijs (1999)', 'Parenting Book of the Year Award (1998)', 'North East Teenage Book Award (1999)', ""Specsavers National Book Award for Children's Book of the Year (1998)"", 'Washington State Sasquatch Award (2000)', 'Literaturpreis der Jury der jungen Leser for Kinderbuch (1999)', 'Carnegie Medal Nominee (1997)', ""Rebecca Caudill Young Readers' Book Award (2001)"", 'Premi Protagonista Jove for Categoria 12-13 anys (2000)']","7048471","['4578137', '1611874', '600384', '139551', '118525']","96","['London, England', 'Hogwarts School of Witchcraft and Wizardry (United Kingdom)', 'Hogwarts School of Witchcraft and Wizardry (United Kingdom)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474154022l/3._SY475_.jpg","691430","7348",""
"157993.The_Little_Prince","The Little Prince","","Antoine de Saint-Exupéry, Richard Howard (Translator), Ivan Minatti (Translator), Nguyễn Thành Vũ (Illustrator)","4.31","A PBS Great American Read Top 100 PickFew stories are as widely read and as universally cherished by children and adults alike as The Little Prince. Richard Howard's translation of the beloved classic beautifully reflects Saint-Exupéry's unique and gifted style. Howard, an acclaimed poet and one of the preeminent translators of our time, has excelled in bringing the English text as close as possible to the French, in language, style, and most important, spirit. The artwork in this edition has been restored to match in detail and in color Saint-Exupéry's original artwork. Combining Richard Howard's translation with restored original art, this definitive English-language edition of The Little Prince will capture the hearts of readers of all ages.","English","9999999999999","['Classics', 'Fiction', 'Fantasy', 'Childrens', 'France', 'Young Adult', 'Philosophy', 'Literature', 'French Literature', 'Middle Grade']","['Le Petit Prince', 'La rose', 'Le renard']","Paperback","","93","Harcourt, Inc.","06/29/00","04/06/43","['Retro Hugo Award for Best Novella (2019)']","1363048","['765471', '352384', '170246', '50086', '24861']","95","[]","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367545443l/157993.jpg","690461","7388",""
"24178.Charlotte_s_Web","Charlotte's Web","","E.B. White, Garth Williams (Illustrator), Rosemary Wells (Illustrations)","4.17","This beloved book by E. B. White, author of Stuart Little and The Trumpet of the Swan, is a classic of children's literature that is ""just about perfect."" This high-quality paperback features vibrant illustrations colorized by Rosemary Wells!Some Pig. Humble. Radiant. These are the words in Charlotte's Web, high up in Zuckerman's barn. Charlotte's spiderweb tells of her feelings for a little pig named Wilbur, who simply wants a friend. They also express the love of a girl named Fern, who saved Wilbur's life when he was born the runt of his litter.E. B. White's Newbery Honor Book is a tender novel of friendship, love, life, and death that will continue to be enjoyed by generations to come. This edition contains newly color illustrations by Garth Williams, the acclaimed illustrator of E. B. White's Stuart Little and Laura Ingalls Wilder's Little House series, among many other books.","English","9780064410939","['Classics', 'Childrens', 'Fiction', 'Young Adult', 'Fantasy', 'Animals', 'Middle Grade', 'Juvenile', 'School', 'Chapter Books']","['Fern', 'Avery', 'Charlotte', 'Wilbur', 'Templeton']","Paperback","Full Color Edition","184","HarperCollinsPublishers","10/01/01","10/15/52","['Newbery Medal Nominee (1953)', ""George C. Stone Center for Children's Books Recognition of Merit Award (1970)"", 'Audie Award Nominee for Audiobook of the Year and Middle Grade (2020)', ""Massachusetts Children's Book Award (1984)"", 'Laura Ingalls Wilder Award (1970)']","1417302","['667602', '435898', '234523', '52346', '26933']","94","['United States of America']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439632243l/24178._SY475_.jpg","681142","7358",6.15
"890.Of_Mice_and_Men","Of Mice and Men","","John Steinbeck","3.88","The compelling story of two outsiders striving to find their place in an unforgiving world. Drifters in search of work, George and his simple-minded friend Lennie have nothing in the world except each other and a dream -- a dream that one day they will have some land of their own. Eventually they find work on a ranch in California’s Salinas Valley, but their hopes are doomed as Lennie, struggling against extreme cruelty, misunderstanding and feelings of jealousy, becomes a victim of his own strength. Tackling universal themes such as the friendship of a shared vision, and giving voice to America’s lonely and dispossessed, Of Mice and Men has proved one of Steinbeck’s most popular works, achieving success as a novel, a Broadway play and three acclaimed films.","English","9780142000670","['Classics', 'Fiction', 'School', 'Historical Fiction', 'Literature', 'Read For School', 'Novels', 'High School', 'American', 'Classic Literature']","['George Milton', 'Lennie Small', 'Candy', 'Curley', ""Curley's Wife"", 'Slim', 'Crooks', 'Whit', 'Carlson']","Paperback","Steinbeck Centennial Edition, US / CAN Edition","103","Penguin Books","01/08/02","10/28/37","[""New York Drama Critics' Circle Award for Best American Play (1938)""]","1942168","['634457', '681382', '437709', '132901', '55719']","90","['Salinas Valley, California (United States)', 'California (United States)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511302904l/890._SX318_.jpg","667925","7218",5.75
"18619684-the-time-traveler-s-wife","The Time Traveler's Wife","","Audrey Niffenegger (Goodreads Author)","3.97","A funny, often poignant tale of boy meets girl with a twist: what if one of them couldn't stop slipping in and out of time? Highly original and imaginative, this debut novel raises questions about life, love, and the effects of time on relationships.Audrey Niffenegger’s innovative debut, The Time Traveler’s Wife, is the story of Clare, a beautiful art student, and Henry, an adventuresome librarian, who have known each other since Clare was six and Henry was thirty-six, and were married when Clare was twenty-three and Henry thirty-one. Impossible but true, because Henry is one of the first people diagnosed with Chrono-Displacement Disorder: periodically his genetic clock resets and he finds himself misplaced in time, pulled to moments of emotional gravity in his life, past and future. His disappearances are spontaneous, his experiences unpredictable, alternately harrowing and amusing. The Time Traveler’s Wife depicts the effects of time travel on Henry and Clare’s marriage and their passionate love for each other as the story unfolds from both points of view. Clare and Henry attempt to live normal lives, pursuing familiar goals—steady jobs, good friends, children of their own. All of this is threatened by something they can neither prevent nor control, making their story intensely moving and entirely unforgettable.","English","9781939126016","['Fiction', 'Romance', 'Fantasy', 'Time Travel', 'Science Fiction', 'Contemporary', 'Adult', 'Chick Lit', 'Adult Fiction', 'Magical Realism']","['Henry DeTamble', 'Clare Abshire', 'Gomez', 'Charisse', 'Richard DeTamble', 'Alicia Abshire', 'Mark Abshire', 'Philip Abshire', 'Lucille Abshire', 'Mrs. Kim', 'Alba DeTamble', 'Ingrid Carmichael', 'Celia Attley', 'Dr. David Kendrick']","ebook","Special Edition","500","Zola Books","09/23/13","07/05/03","['Arthur C. Clarke Award Nominee (2005)', 'Orange Prize Nominee for Fiction Longlist (2004)', 'British Book Award (2006)', 'John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (2005)', 'Exclusive Books Boeke Prize (2005)', 'ALA Alex Award (2004)']","1573857","['611265', '511614', '302023', '97893', '51062']","91","['Chicago, Illinois (United States)', 'Illinois (United States)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380660571l/18619684.jpg","666335","6969",""
"17245.Dracula","Dracula","Dracula #1","Bram Stoker, Nina Auerbach (Editor), David J. Skal (Editor)","4.00","You can find an alternative cover edition for this ISBN here and here.A rich selection of background and source materials is provided in three areas: Contexts includes probable inspirations for Dracula in the earlier works of James Malcolm Rymer and Emily Gerard. Also included are a discussion of Stoker's working notes for the novel and ""Dracula's Guest,"" the original opening chapter to Dracula. Reviews and Reactions reprints five early reviews of the novel. ""Dramatic and Film Variations"" focuses on theater and film adaptations of Dracula, two indications of the novel's unwavering appeal. David J. Skal, Gregory A. Waller, and Nina Auerbach offer their varied perspectives. Checklists of both dramatic and film adaptations are included.Criticism collects seven theoretical interpretations of Dracula by Phyllis A. Roth, Carol A. Senf, Franco Moretti, Christopher Craft, Bram Dijkstra, Stephen D. Arata, and Talia Schaffer.A Chronology and a Selected Bibliography are included.","English","9780393970128","['Classics', 'Horror', 'Fiction', 'Fantasy', 'Vampires', 'Gothic', 'Paranormal', 'Literature', 'Audiobook', 'Supernatural']","['Jonathan Harker', 'Lucy Westenra', 'Abraham Van Helsing', 'John Seward', 'Quincey Morris', 'Arthur Holmwood (later Lord Godalming)', 'R.M. Renfield', 'Mina Harker', 'Quincey Harker', 'Peter Hawkins', 'Samuel F. Billington', 'Herr Leutner', 'Mr. Swales', 'Mr. Westenra', 'Mrs. Westenra', 'Lord Godalming (elder)', 'Patrick Hennessey', 'Thomas Bilder', 'Sister Agatha (Dracula)', 'Dr. Vincent', 'Thomas Snelling', 'Joseph Smollett', 'Sam Bloxam', 'Billington Junior', 'Attendant Hardy', 'Captain of the Demeter', 'Abramoff (Demeter Crew)', 'Olgaren (Demeter Crew)', 'Mate of the Demeter (Roumanian)', 'Second Mate of the Demeter', 'Rufus Smith', 'Mr. Mackenzie', 'Mr. Steinkoff', 'Captain Donelson', 'Immanuel Hildesheim', 'Petrof Skinsky', 'Lady Godalming', 'Mrs. Seward', 'Dracula']","Paperback","Norton Critical Edition","488","Norton","05/12/86","05/26/97","[]","938325","['345260', '329217', '197206', '48642', '18000']","93","['Transylvania (Romania)', 'Budapest (Hungary)', 'Whitby, Yorkshire, England', 'London, England']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387151694l/17245.jpg","646782","6988",4.55
"5129.Brave_New_World","Brave New World","","Aldous Huxley","3.99","Brave New World is a dystopian novel by English author Aldous Huxley, written in 1931 and published in 1932. Largely set in a futuristic World State, inhabited by genetically modified citizens and an intelligence-based social hierarchy, the novel anticipates huge scientific advancements in reproductive technology, sleep-learning, psychological manipulation and classical conditioning that are combined to make a dystopian society which is challenged by only a single individual: the story's protagonist.","English","9780060929879","['Classics', 'Fiction', 'Science Fiction', 'Dystopia', 'Literature', 'Novels', 'School', 'Fantasy', 'Philosophy', 'Science Fiction Fantasy']","['John (Brave New World)', 'Bernard Marx', 'Lenina Crowne', 'Helmholtz Watson', 'Mustapha Mond', 'The Warden', 'Pope', 'Linda (Brave New World)', 'Fanny Crowne', 'The Director', 'The Arch-Community Songster']","Paperback","","288","HarperPerennial / Perennial Classics","09/01/98","10/28/32","[]","1441287","['527202', '517142', '283812', '78322', '34809']","92","['New Mexico (United States)', 'London, England']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575509280l/5129._SY475_.jpg","636202","6835",3.78
"320.One_Hundred_Years_of_Solitude","One Hundred Years of Solitude","","Gabriel García Márquez, Gregory Rabassa (Translator)","4.08","The brilliant, bestselling, landmark novel that tells the story of the Buendia family, and chronicles the irreconcilable conflict between the desire for solitude and the need for love—in rich, imaginative prose that has come to define an entire genre known as ""magical realism.""","English","9999999999999","['Fiction', 'Classics', 'Magical Realism', 'Literature', 'Novels', 'Fantasy', 'Historical Fiction', 'Spanish Literature', 'Literary Fiction', 'Latin American']","['Úrsula Iguarán', 'Remedios Moscote', 'Remedios, la bella', 'Fernanda del Carpio', 'Aureliano Buendía', 'José Arcadio Buendía', 'Amaranta Buendía', 'Amaranta Úrsula Buendía', 'Aureliano Babilonia', 'José Arcadio Segundo', 'Aureliano Segundo', 'Aureliano José', 'Pilar Ternera', 'Rebeca Buendía', 'Santa Sofía de la Piedad', 'Arcadio Buendía', 'José Arcadio Buendía, hijo', 'Meme Buendía', 'Petra Cotes', 'Pietro Crespi', 'Melquiades']","Hardcover","","417","Harper","06/24/03","10/28/67","['Premio Internacional de Novela Rómulo Gallegos (1972)', 'Prix du Meilleur Livre Étranger for Roman (1969)']","753470","['361401', '202144', '111026', '46474', '32425']","90","['Macondo']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327881361l/320.jpg","621264","6543",""
